_idx,department,job_level,location,hire_date,tenure_months,performance_rating,salary_band_min,salary_band_mid,salary_band_max,market_benchmark_salary,base_salary,months_since_last_raise,last_merit_increase_pct,_dept_churn,_level_churn,attrition_flag,exit_date,hris_id,payroll_id,bench_id,tax_ref
427,Operations,L4 - Lead,Hamburg,2022-12-04,37,3,78423.0,95638.0,112852.0,99375.0,91337.0,21,1.98,0.0,-0.1,1,2025-04-18,DF-100427,500427,EMP_00427,DE93002989
428,Product,L2 - Mid,London,2024-05-03,20,3,74836.0,91264.0,107691.0,87294.0,85530.0,6,1.2,-0.1,0.05,0,,DF-100428,500428,EMP_00428,DE93002996
429,Support,L2 - Mid,Remote-DE,2022-06-04,43,3,41785.0,50957.0,60129.0,50525.0,47140.0,13,6.36,0.7,0.05,0,,DF-100429,500429,EMP_00429,DE93003003
430,Customer Success,L2 - Mid,Remote-DE,2022-04-04,45,4,49622.0,60515.0,71408.0,62952.0,64939.0,9,5.3,0.45,0.05,0,,DF-100430,500430,EMP_00430,DE93003010
431,Operations,L3 - Senior,Hamburg,2023-12-03,25,2,64186.0,78276.0,92365.0,83035.0,91187.0,14,0.0,0.0,-0.05,0,,DF-100431,500431,EMP_00431,DE93003017
432,People/HR,L2 - Mid,Hamburg,2022-07-05,42,3,50915.0,62092.0,73268.0,57495.0,60079.0,13,3.62,-0.2,0.05,0,,DF-100432,500432,EMP_00432,DE93003024
433,Marketing,L4 - Lead,Munich,2023-05-05,32,5,90179.0,109975.0,129770.0,116235.0,119950.0,13,3.99,0.1,-0.1,0,,DF-100433,500433,EMP_00433,DE93003031
434,Data & Analytics,L3 - Senior,Remote-DE,2021-02-03,59,4,79732.0,97234.0,114736.0,85333.0,86936.0,17,1.34,-0.15,-0.05,0,,DF-100434,500434,EMP_00434,DE93003038
435,Support,L2 - Mid,Remote-DE,2012-05-09,164,3,40744.0,49687.0,58631.0,50311.0,46951.0,23,2.64,0.7,0.05,1,2025-10-30,DF-100435,500435,EMP_00435,DE93003045
436,People/HR,L4 - Lead,Munich,2023-12-03,25,3,91558.0,111656.0,131754.0,90942.0,113907.0,12,5.63,-0.2,-0.1,0,,DF-100436,500436,EMP_00436,DE93003052
437,Data & Analytics,L2 - Mid,Lisbon,2022-08-04,41,4,52002.0,63417.0,74832.0,59642.0,71262.0,4,1.56,-0.15,0.05,0,,DF-100437,500437,EMP_00437,DE93003059
438,Product,L3 - Senior,Munich,2020-03-05,70,5,85265.0,103982.0,122699.0,103282.0,111666.0,16,5.89,-0.1,-0.05,0,,DF-100438,500438,EMP_00438,DE93003066
439,Sales,L2 - Mid,Munich,2024-02-02,23,3,63187.0,77057.0,90928.0,82311.0,76946.0,25,1.2,0.55,0.05,0,,DF-100439,500439,EMP_00439,DE93003073
440,Marketing,L3 - Senior,London,2025-11-02,2,4,78807.0,96106.0,113406.0,97283.0,95721.0,2,5.36,0.1,-0.05,0,,DF-100440,500440,EMP_00440,DE93003080
441,Engineering,L3 - Senior,Lisbon,2024-02-02,23,4,73097.0,89143.0,105189.0,85085.0,95955.0,21,0.17,-0.15,-0.05,0,,DF-100441,500441,EMP_00441,DE93003087
442,Data & Analytics,L6 - Director,Hamburg,2024-11-02,14,3,154499.0,188413.0,222328.0,161841.0,174470.0,16,4.57,-0.15,-0.2,0,,DF-100442,500442,EMP_00442,DE93003094
443,Data & Analytics,L1 - Junior,Munich,2024-07-03,18,4,49614.0,60505.0,71395.0,63175.0,66008.0,12,3.8,-0.15,0.2,0,,DF-100443,500443,EMP_00443,DE93003101
444,Support,L2 - Mid,Berlin,2023-09-03,28,3,41186.0,50227.0,59268.0,48367.0,46968.0,17,5.53,0.7,0.05,0,,DF-100444,500444,EMP_00444,DE93003108
445,Sales,L3 - Senior,Munich,2025-01-02,12,3,82790.0,100964.0,119137.0,101640.0,122772.0,3,1.8,0.55,-0.05,0,,DF-100445,500445,EMP_00445,DE93003115
446,Product,L2 - Mid,Hamburg,2022-09-03,40,4,65623.0,80028.0,94434.0,76996.0,71164.0,12,5.08,-0.1,0.05,0,,DF-100446,500446,EMP_00446,DE93003122
447,Support,L3 - Senior,Berlin,2024-12-02,13,3,57908.0,70619.0,83331.0,63366.0,74601.0,7,4.02,0.7,-0.05,0,,DF-100447,500447,EMP_00447,DE93003129
448,Support,L2 - Mid,Lisbon,2022-11-03,38,4,34024.0,41493.0,48962.0,41568.0,41788.0,21,2.31,0.7,0.05,0,,DF-100448,500448,EMP_00448,DE93003136
449,Engineering,L1 - Junior,Lisbon,2020-01-05,72,4,40748.0,49692.0,58637.0,45907.0,51480.0,3,4.1,-0.15,0.2,0,,DF-100449,500449,EMP_00449,DE93003143
450,Data & Analytics,L1 - Junior,Hamburg,2020-04-05,69,3,46619.0,56852.0,67085.0,51220.0,49316.0,15,7.19,-0.15,0.2,1,2025-07-19,DF-100450,500450,EMP_00450,DE93003150
451,Sales,L2 - Mid,Munich,2022-09-03,40,3,63179.0,77048.0,90916.0,73443.0,74051.0,18,2.29,0.55,0.05,0,,DF-100451,500451,EMP_00451,DE93003157
452,Sales,L1 - Junior,Lisbon,2022-06-04,43,3,35388.0,43156.0,50925.0,47341.0,51375.0,19,2.58,0.55,0.2,0,,DF-100452,500452,EMP_00452,DE93003164
453,Customer Success,L6 - Director,Hamburg,2021-11-03,50,2,133844.0,163224.0,192604.0,138944.0,164541.0,10,5.45,0.45,-0.2,0,,DF-100453,500453,EMP_00453,DE93003171
454,Operations,L2 - Mid,London,2022-07-05,42,5,55555.0,67751.0,79946.0,66173.0,60175.0,5,6.18,0.0,0.05,1,2025-03-01,DF-100454,500454,EMP_00454,DE93003178
455,Support,L3 - Senior,Remote-DE,2021-11-03,50,3,56041.0,68343.0,80645.0,64935.0,76105.0,3,8.0,0.7,-0.05,0,,DF-100455,500455,EMP_00455,DE93003185
456,Product,L2 - Mid,Berlin,2023-05-05,32,4,63016.0,76848.0,90681.0,68454.0,83256.0,9,5.06,-0.1,0.05,0,,DF-100456,500456,EMP_00456,DE93003192
457,Marketing,L1 - Junior,Berlin,2024-06-03,19,3,35990.0,43890.0,51790.0,42970.0,42749.0,15,1.02,0.1,0.2,0,,DF-100457,500457,EMP_00457,DE93003199
458,Operations,L6 - Director,Hamburg,2018-04-06,93,4,123672.0,150819.0,177967.0,135917.0,131498.0,11,2.33,0.0,-0.2,0,,DF-100458,500458,EMP_00458,DE93003206
459,Support,L2 - Mid,Hamburg,2024-01-03,24,4,44243.0,53955.0,63667.0,50014.0,51776.0,13,3.86,0.7,0.05,0,,DF-100459,500459,EMP_00459,DE93003213
460,Engineering,L2 - Mid,Munich,2025-05-03,8,5,72811.0,88794.0,104777.0,95096.0,88322.0,3,0.9,-0.15,0.05,0,,DF-100460,500460,EMP_00460,DE93003220
461,Product,L2 - Mid,Remote-DE,2020-12-04,61,2,60092.0,73282.0,86473.0,80322.0,60092.0,13,6.24,-0.1,0.05,0,,DF-100461,500461,EMP_00461,DE93003227
462,Product,L1 - Junior,Munich,2024-01-03,24,2,49625.0,60518.0,71411.0,59362.0,60409.0,14,2.1,-0.1,0.2,0,,DF-100462,500462,EMP_00462,DE93003234
463,People/HR,L1 - Junior,Berlin,2024-06-03,19,5,35741.0,43587.0,51432.0,46305.0,35741.0,11,4.1,-0.2,0.2,1,2025-04-17,DF-100463,500463,EMP_00463,DE93003241
464,Sales,L2 - Mid,London,2024-06-03,19,2,69031.0,84184.0,99337.0,89180.0,84777.0,10,4.4,0.55,0.05,1,2025-09-19,DF-100464,500464,EMP_00464,DE93003248
465,Operations,L1 - Junior,Munich,2022-08-04,41,1,36649.0,44694.0,52739.0,51046.0,38224.0,5,4.2,0.0,0.2,1,2025-02-26,DF-100465,500465,EMP_00465,DE93003255
466,Sales,L1 - Junior,Munich,2018-07-06,90,3,44600.0,54390.0,64180.0,51048.0,48786.0,13,4.27,0.55,0.2,0,,DF-100466,500466,EMP_00466,DE93003262
467,Data & Analytics,L4 - Lead,Lisbon,2023-04-04,33,4,89946.0,109691.0,129435.0,107887.0,107612.0,23,2.15,-0.15,-0.1,0,,DF-100467,500467,EMP_00467,DE93003269
468,Product,L2 - Mid,Hamburg,2023-06-04,31,3,65166.0,79471.0,93776.0,77646.0,68075.0,22,2.06,-0.1,0.05,0,,DF-100468,500468,EMP_00468,DE93003276
469,Engineering,L1 - Junior,London,2024-03-04,22,4,56593.0,69016.0,81439.0,62412.0,69107.0,16,5.12,-0.15,0.2,0,,DF-100469,500469,EMP_00469,DE93003283
470,Product,L4 - Lead,Hamburg,2023-01-03,36,4,109140.0,133097.0,157055.0,117428.0,147573.0,9,4.2,-0.1,-0.1,0,,DF-100470,500470,EMP_00470,DE93003290
471,People/HR,L2 - Mid,London,2024-05-03,20,3,58810.0,71719.0,84629.0,67323.0,76501.0,10,0.0,-0.2,0.05,0,,DF-100471,500471,EMP_00471,DE93003297
472,Data & Analytics,L1 - Junior,London,2024-12-02,13,4,52445.0,63957.0,75469.0,55498.0,59453.0,26,2.26,-0.15,0.2,0,,DF-100472,500472,EMP_00472,DE93003304
473,Support,L6 - Director,Hamburg,2025-07-03,6,4,107831.0,131502.0,155172.0,144329.0,159545.0,1,4.04,0.7,-0.2,0,,DF-100473,500473,EMP_00473,DE93003311
474,Operations,L2 - Mid,Munich,2023-01-03,36,5,51378.0,62656.0,73934.0,62649.0,66549.0,14,5.22,0.0,0.05,0,,DF-100474,500474,EMP_00474,DE93003318
475,Sales,L2 - Mid,Munich,2023-09-03,28,3,62598.0,76339.0,90080.0,73132.0,67322.0,11,2.33,0.55,0.05,0,,DF-100475,500475,EMP_00475,DE93003325
476,Sales,L3 - Senior,Remote-DE,2022-06-04,43,3,74676.0,91068.0,107461.0,82552.0,87453.0,10,3.33,0.55,-0.05,0,,DF-100476,500476,EMP_00476,DE93003332
477,Sales,L1 - Junior,Lisbon,2025-09-02,4,5,36131.0,44062.0,51993.0,46917.0,46733.0,4,6.22,0.55,0.2,0,,DF-100477,500477,EMP_00477,DE93003339
478,Marketing,L3 - Senior,Remote-DE,2024-04-03,21,2,65400.0,79756.0,94112.0,70899.0,86733.0,10,3.72,0.1,-0.05,0,,DF-100478,500478,EMP_00478,DE93003346
479,Product,L5 - Manager,Lisbon,2021-03-05,58,4,106675.0,130092.0,153508.0,137273.0,120929.0,14,10.68,-0.1,-0.15,0,,DF-100479,500479,EMP_00479,DE93003353
480,Support,L3 - Senior,Hamburg,2021-05-05,56,3,59375.0,72408.0,85442.0,79901.0,84886.0,16,1.72,0.7,-0.05,0,,DF-100480,500480,EMP_00480,DE93003360
481,Finance,L1 - Junior,Munich,2023-06-04,31,3,41739.0,50901.0,60063.0,47393.0,53629.0,1,5.68,-0.2,0.2,0,,DF-100481,500481,EMP_00481,DE93003367
482,Sales,L2 - Mid,Remote-DE,2023-01-03,36,3,57825.0,70519.0,83212.0,61407.0,65819.0,11,8.15,0.55,0.05,0,,DF-100482,500482,EMP_00482,DE93003374
483,Product,L1 - Junior,London,2024-07-03,18,5,54641.0,66635.0,78630.0,62228.0,69183.0,24,2.06,-0.1,0.2,0,,DF-100483,500483,EMP_00483,DE93003381
484,Product,L2 - Mid,Hamburg,2021-10-04,51,5,66843.0,81516.0,96188.0,81275.0,75432.0,9,2.58,-0.1,0.05,0,,DF-100484,500484,EMP_00484,DE93003388
485,Support,L2 - Mid,Berlin,2021-07-05,54,2,42544.0,51883.0,61222.0,56790.0,50256.0,7,5.18,0.7,0.05,0,,DF-100485,500485,EMP_00485,DE93003395
486,Product,L4 - Lead,London,2021-08-04,53,1,130110.0,158671.0,187232.0,161485.0,130110.0,10,2.52,-0.1,-0.1,0,,DF-100486,500486,EMP_00486,DE93003402
487,Support,L3 - Senior,Munich,2022-05-05,44,2,61253.0,74698.0,88144.0,76725.0,78906.0,24,2.56,0.7,-0.05,1,2024-09-13,DF-100487,500487,EMP_00487,DE93003409
488,Engineering,L3 - Senior,Munich,2023-01-03,36,5,96853.0,118114.0,139374.0,119771.0,120353.0,13,2.86,-0.15,-0.05,0,,DF-100488,500488,EMP_00488,DE93003416
489,Data & Analytics,L3 - Senior,Munich,2024-08-03,17,5,88396.0,107800.0,127204.0,115282.0,111019.0,19,0.13,-0.15,-0.05,0,,DF-100489,500489,EMP_00489,DE93003423
490,Operations,L4 - Lead,Munich,2022-08-04,41,3,87028.0,106131.0,125235.0,103725.0,126710.0,10,7.83,0.0,-0.1,0,,DF-100490,500490,EMP_00490,DE93003430
491,Operations,L2 - Mid,Munich,2021-01-03,60,4,51076.0,62288.0,73500.0,62619.0,58370.0,12,3.7,0.0,0.05,0,,DF-100491,500491,EMP_00491,DE93003437
492,Support,L1 - Junior,Berlin,2025-02-01,11,4,31092.0,37918.0,44743.0,40959.0,43756.0,5,3.66,0.7,0.2,0,,DF-100492,500492,EMP_00492,DE93003444
493,Sales,L1 - Junior,Berlin,2022-04-04,45,3,41727.0,50887.0,60046.0,53098.0,52360.0,17,6.55,0.55,0.2,1,2025-06-11,DF-100493,500493,EMP_00493,DE93003451
494,Finance,L2 - Mid,Hamburg,2020-03-05,70,3,52688.0,64253.0,75819.0,65316.0,64285.0,14,2.03,-0.2,0.05,0,,DF-100494,500494,EMP_00494,DE93003458
495,Support,L3 - Senior,Remote-DE,2021-10-04,51,3,56447.0,68837.0,81228.0,60919.0,78280.0,12,1.78,0.7,-0.05,0,,DF-100495,500495,EMP_00495,DE93003465
496,Product,L3 - Senior,Lisbon,2023-01-03,36,3,72022.0,87831.0,103641.0,83622.0,82283.0,27,0.48,-0.1,-0.05,1,2025-07-15,DF-100496,500496,EMP_00496,DE93003472
497,Operations,L1 - Junior,Remote-DE,2022-07-05,42,3,33548.0,40912.0,48277.0,40694.0,38482.0,13,1.54,0.0,0.2,1,2025-11-24,DF-100497,500497,EMP_00497,DE93003479
498,Product,L6 - Director,Remote-DE,2022-12-04,37,5,150871.0,183989.0,217107.0,200680.0,183358.0,8,7.72,-0.1,-0.2,0,,DF-100498,500498,EMP_00498,DE93003486
499,Support,L2 - Mid,Berlin,2021-12-04,49,5,43512.0,53063.0,62614.0,56403.0,56402.0,7,3.92,0.7,0.05,0,,DF-100499,500499,EMP_00499,DE93003493
500,Sales,L2 - Mid,Berlin,2024-02-02,23,4,58775.0,71677.0,84579.0,70186.0,78357.0,11,4.74,0.55,0.05,0,,DF-100500,500500,EMP_00500,DE93003500
501,Sales,L3 - Senior,Munich,2023-03-05,34,4,81702.0,99636.0,117571.0,95921.0,106372.0,18,5.79,0.55,-0.05,1,2024-09-23,DF-100501,500501,EMP_00501,DE93003507
502,Engineering,L2 - Mid,Hamburg,2024-04-03,21,3,67306.0,82080.0,96854.0,80888.0,67306.0,16,3.0,-0.15,0.05,0,,DF-100502,500502,EMP_00502,DE93003514
503,Sales,L1 - Junior,Berlin,2023-02-02,35,3,40542.0,49441.0,58340.0,46871.0,44006.0,10,1.75,0.55,0.2,0,,DF-100503,500503,EMP_00503,DE93003521
504,Finance,L3 - Senior,Hamburg,2024-01-03,24,3,69936.0,85288.0,100639.0,82856.0,79958.0,22,2.33,-0.2,-0.05,0,,DF-100504,500504,EMP_00504,DE93003528
505,Data & Analytics,L1 - Junior,Lisbon,2022-03-05,46,3,38731.0,47233.0,55735.0,42572.0,46470.0,12,4.13,-0.15,0.2,0,,DF-100505,500505,EMP_00505,DE93003535
506,Marketing,L1 - Junior,Lisbon,2025-10-02,3,5,30880.0,37659.0,44438.0,35302.0,33276.0,3,4.47,0.1,0.2,0,,DF-100506,500506,EMP_00506,DE93003542
507,Product,L2 - Mid,London,2022-07-05,42,2,77181.0,94123.0,111065.0,100628.0,110387.0,18,3.88,-0.1,0.05,0,,DF-100507,500507,EMP_00507,DE93003549
508,Data & Analytics,L3 - Senior,Lisbon,2025-03-03,10,5,70166.0,85568.0,100970.0,82099.0,89827.0,12,9.18,-0.15,-0.05,0,,DF-100508,500508,EMP_00508,DE93003556
509,People/HR,L1 - Junior,London,2022-11-03,38,2,42760.0,52146.0,61532.0,51692.0,45771.0,11,1.07,-0.2,0.2,0,,DF-100509,500509,EMP_00509,DE93003563
510,Support,L3 - Senior,Remote-DE,2022-05-05,44,2,54893.0,66943.0,78992.0,71752.0,61236.0,23,0.84,0.7,-0.05,1,2025-10-20,DF-100510,500510,EMP_00510,DE93003570
511,Marketing,L1 - Junior,Munich,2022-12-04,37,3,39114.0,47701.0,56287.0,47920.0,42928.0,16,5.12,0.1,0.2,0,,DF-100511,500511,EMP_00511,DE93003577
512,People/HR,L3 - Senior,Lisbon,2021-10-04,51,4,54075.0,65945.0,77815.0,72141.0,77178.0,13,1.68,-0.2,-0.05,0,,DF-100512,500512,EMP_00512,DE93003584
513,Finance,L4 - Lead,Remote-DE,2019-02-04,83,4,89791.0,109501.0,129211.0,104265.0,101861.0,11,3.99,-0.2,-0.1,0,,DF-100513,500513,EMP_00513,DE93003591
514,Marketing,L1 - Junior,Remote-DE,2024-02-02,23,3,36033.0,43942.0,51852.0,38755.0,46877.0,16,0.0,0.1,0.2,0,,DF-100514,500514,EMP_00514,DE93003598
515,Sales,L3 - Senior,Hamburg,2025-11-02,2,4,74975.0,91433.0,107892.0,91378.0,100079.0,2,4.93,0.55,-0.05,0,,DF-100515,500515,EMP_00515,DE93003605
516,Customer Success,L3 - Senior,Munich,2025-05-03,8,4,74499.0,90852.0,107205.0,78210.0,101196.0,0,4.29,0.45,-0.05,0,,DF-100516,500516,EMP_00516,DE93003612
517,Finance,L2 - Mid,London,2023-11-03,26,4,61556.0,75068.0,88580.0,64822.0,73762.0,15,4.96,-0.2,0.05,0,,DF-100517,500517,EMP_00517,DE93003619
518,Sales,L2 - Mid,Remote-DE,2024-05-03,20,4,57042.0,69563.0,82084.0,68656.0,71790.0,10,4.97,0.55,0.05,0,,DF-100518,500518,EMP_00518,DE93003626
519,Customer Success,L1 - Junior,Remote-DE,2021-02-03,59,4,34715.0,42335.0,49955.0,43021.0,43969.0,25,1.38,0.45,0.2,0,,DF-100519,500519,EMP_00519,DE93003633
520,People/HR,L3 - Senior,Munich,2017-09-05,100,3,71618.0,87339.0,103060.0,81861.0,92628.0,12,7.07,-0.2,-0.05,0,,DF-100520,500520,EMP_00520,DE93003640
521,Sales,L3 - Senior,Berlin,2020-03-05,70,3,76837.0,93703.0,110570.0,91876.0,76837.0,14,2.21,0.55,-0.05,1,2025-08-26,DF-100521,500521,EMP_00521,DE93003647
522,Support,L2 - Mid,Lisbon,2022-06-04,43,3,34937.0,42606.0,50275.0,33265.0,46330.0,4,3.72,0.7,0.05,0,,DF-100522,500522,EMP_00522,DE93003654
523,Engineering,L4 - Lead,Remote-DE,2010-05-10,188,4,110544.0,134809.0,159075.0,134967.0,145643.0,15,0.78,-0.15,-0.1,0,,DF-100523,500523,EMP_00523,DE93003661
524,Sales,L4 - Lead,Remote-DE,2023-12-03,25,3,97046.0,118348.0,139651.0,118700.0,134701.0,16,5.52,0.55,-0.1,0,,DF-100524,500524,EMP_00524,DE93003668
525,Support,L1 - Junior,Remote-DE,2021-02-03,59,3,30581.0,37294.0,44007.0,38654.0,39752.0,4,2.73,0.7,0.2,0,,DF-100525,500525,EMP_00525,DE93003675
526,Product,L4 - Lead,Munich,2024-09-02,16,4,118376.0,144362.0,170347.0,146772.0,131667.0,15,0.0,-0.1,-0.1,1,2025-11-16,DF-100526,500526,EMP_00526,DE93003682
527,Customer Success,L1 - Junior,London,2018-05-07,92,3,42702.0,52076.0,61449.0,50300.0,52771.0,14,6.61,0.45,0.2,1,2024-12-10,DF-100527,500527,EMP_00527,DE93003689
528,Product,L5 - Manager,Munich,2019-08-06,77,3,135169.0,164840.0,194511.0,166809.0,166780.0,12,1.13,-0.1,-0.15,0,,DF-100528,500528,EMP_00528,DE93003696
529,Customer Success,L1 - Junior,Remote-DE,2019-05-06,80,5,36281.0,44245.0,52209.0,41991.0,40177.0,14,3.31,0.45,0.2,0,,DF-100529,500529,EMP_00529,DE93003703
530,Data & Analytics,L2 - Mid,Hamburg,2022-05-05,44,4,63543.0,77492.0,91440.0,73285.0,79096.0,5,5.6,-0.15,0.05,0,,DF-100530,500530,EMP_00530,DE93003710
531,Product,L4 - Lead,Munich,2017-05-07,104,3,115371.0,140697.0,166022.0,130739.0,132721.0,17,5.97,-0.1,-0.1,0,,DF-100531,500531,EMP_00531,DE93003717
532,Engineering,L2 - Mid,Remote-DE,2025-03-03,10,3,65514.0,79895.0,94276.0,77754.0,82646.0,8,0.42,-0.15,0.05,0,,DF-100532,500532,EMP_00532,DE93003724
533,Marketing,L1 - Junior,London,2022-11-03,38,5,42537.0,51875.0,61212.0,52633.0,46074.0,12,0.24,0.1,0.2,1,2025-06-09,DF-100533,500533,EMP_00533,DE93003731
534,Data & Analytics,L3 - Senior,Hamburg,2022-03-05,46,3,84157.0,102631.0,121104.0,102549.0,99738.0,18,6.12,-0.15,-0.05,0,,DF-100534,500534,EMP_00534,DE93003738
535,Engineering,L2 - Mid,Lisbon,2024-09-02,16,4,56663.0,69102.0,81540.0,62066.0,73619.0,18,4.16,-0.15,0.05,0,,DF-100535,500535,EMP_00535,DE93003745
536,Finance,L4 - Lead,London,2025-06-03,7,4,103426.0,126129.0,148832.0,120765.0,132265.0,14,5.12,-0.2,-0.1,0,,DF-100536,500536,EMP_00536,DE93003752
537,Marketing,L3 - Senior,Munich,2024-03-04,22,5,72012.0,87819.0,103627.0,94646.0,76494.0,21,2.61,0.1,-0.05,1,2025-05-09,DF-100537,500537,EMP_00537,DE93003759
538,People/HR,L1 - Junior,Lisbon,2016-12-06,109,3,30158.0,36778.0,43398.0,37726.0,42537.0,12,5.86,-0.2,0.2,0,,DF-100538,500538,EMP_00538,DE93003766
539,Product,L1 - Junior,Lisbon,2018-04-06,93,4,38750.0,47256.0,55762.0,49162.0,46224.0,16,4.3,-0.1,0.2,0,,DF-100539,500539,EMP_00539,DE93003773
540,Operations,L2 - Mid,Hamburg,2023-03-05,34,3,48840.0,59561.0,70282.0,58561.0,69876.0,18,6.93,0.0,0.05,0,,DF-100540,500540,EMP_00540,DE93003780
541,Engineering,L1 - Junior,Munich,2022-12-04,37,3,52206.0,63665.0,75125.0,63925.0,65680.0,12,3.72,-0.15,0.2,0,,DF-100541,500541,EMP_00541,DE93003787
542,People/HR,L2 - Mid,Hamburg,2021-11-03,50,3,48837.0,59558.0,70278.0,63292.0,58938.0,17,2.82,-0.2,0.05,0,,DF-100542,500542,EMP_00542,DE93003794
543,Support,L2 - Mid,Munich,2021-11-03,50,3,44441.0,54196.0,63952.0,55127.0,58371.0,5,5.53,0.7,0.05,0,,DF-100543,500543,EMP_00543,DE93003801
544,Data & Analytics,L2 - Mid,Remote-DE,2025-08-02,5,3,60218.0,73436.0,86655.0,89928.0,81200.0,5,4.46,-0.15,0.05,0,,DF-100544,500544,EMP_00544,DE93003808
545,Data & Analytics,L4 - Lead,London,2023-06-04,31,3,123607.0,150740.0,177873.0,167569.0,129427.0,21,1.04,-0.15,-0.1,1,2025-03-19,DF-100545,500545,EMP_00545,DE93003815
546,Data & Analytics,L5 - Manager,Berlin,2019-09-05,76,4,123707.0,150862.0,178017.0,150328.0,147823.0,11,3.07,-0.15,-0.15,0,,DF-100546,500546,EMP_00546,DE93003822
547,Sales,L1 - Junior,Hamburg,2021-12-04,49,3,43117.0,52582.0,62047.0,43458.0,56315.0,11,4.56,0.55,0.2,0,,DF-100547,500547,EMP_00547,DE93003829
548,Data & Analytics,L5 - Manager,Munich,2022-10-04,39,4,131248.0,160059.0,188869.0,143590.0,144470.0,15,1.43,-0.15,-0.15,0,,DF-100548,500548,EMP_00548,DE93003836
549,Finance,L2 - Mid,Lisbon,2025-04-03,9,3,41728.0,50888.0,60048.0,47314.0,53685.0,11,0.92,-0.2,0.05,0,,DF-100549,500549,EMP_00549,DE93003843
550,Engineering,L1 - Junior,Lisbon,2020-06-05,67,3,39554.0,48236.0,56919.0,43134.0,53225.0,13,0.78,-0.15,0.2,0,,DF-100550,500550,EMP_00550,DE93003850
551,Sales,L3 - Senior,Lisbon,2021-02-03,59,3,65737.0,80168.0,94598.0,76555.0,80887.0,16,7.44,0.55,-0.05,0,,DF-100551,500551,EMP_00551,DE93003857
552,Sales,L1 - Junior,Berlin,2021-06-04,55,4,42173.0,51431.0,60688.0,48524.0,54250.0,13,1.51,0.55,0.2,0,,DF-100552,500552,EMP_00552,DE93003864
553,Finance,L1 - Junior,Munich,2024-07-03,18,3,40887.0,49862.0,58837.0,49310.0,54037.0,6,8.18,-0.2,0.2,0,,DF-100553,500553,EMP_00553,DE93003871
554,Customer Success,L2 - Mid,Munich,2020-05-05,68,4,53405.0,65128.0,76851.0,64062.0,58222.0,8,4.51,0.45,0.05,1,2025-12-10,DF-100554,500554,EMP_00554,DE93003878
555,Sales,L3 - Senior,Hamburg,2025-01-02,12,4,79938.0,97485.0,115032.0,102393.0,103813.0,5,1.54,0.55,-0.05,0,,DF-100555,500555,EMP_00555,DE93003885
556,Product,L2 - Mid,Munich,2025-04-03,9,3,70995.0,86579.0,102163.0,99014.0,78774.0,0,4.92,-0.1,0.05,1,2025-11-10,DF-100556,500556,EMP_00556,DE93003892
557,Sales,L1 - Junior,Berlin,2022-10-04,39,3,43034.0,52480.0,61927.0,49961.0,62066.0,11,3.16,0.55,0.2,0,,DF-100557,500557,EMP_00557,DE93003899
558,Engineering,L5 - Manager,Lisbon,2024-06-03,19,5,111447.0,135911.0,160375.0,132823.0,135307.0,24,1.92,-0.15,-0.15,0,,DF-100558,500558,EMP_00558,DE93003906
559,Support,L1 - Junior,Berlin,2022-12-04,37,2,30413.0,37089.0,43765.0,36533.0,36066.0,16,7.1,0.7,0.2,1,2025-12-15,DF-100559,500559,EMP_00559,DE93003913
560,Finance,L1 - Junior,Munich,2023-10-04,27,4,42980.0,52414.0,61849.0,55879.0,57707.0,5,5.76,-0.2,0.2,0,,DF-100560,500560,EMP_00560,DE93003920
561,Marketing,L1 - Junior,London,2025-05-03,8,3,42879.0,52291.0,61704.0,55556.0,53188.0,7,2.08,0.1,0.2,1,2025-12-11,DF-100561,500561,EMP_00561,DE93003927
562,People/HR,L3 - Senior,Lisbon,2020-11-04,62,5,54824.0,66859.0,78894.0,66658.0,80082.0,10,2.84,-0.2,-0.05,0,,DF-100562,500562,EMP_00562,DE93003934
563,Data & Analytics,L2 - Mid,Berlin,2023-09-03,28,2,61781.0,75343.0,88905.0,69120.0,69256.0,26,0.35,-0.15,0.05,0,,DF-100563,500563,EMP_00563,DE93003941
564,People/HR,L5 - Manager,Munich,2018-07-06,90,3,101665.0,123981.0,146298.0,119838.0,124888.0,18,0.0,-0.2,-0.15,0,,DF-100564,500564,EMP_00564,DE93003948
565,People/HR,L1 - Junior,Remote-DE,2022-10-04,39,3,34545.0,42128.0,49711.0,47174.0,37026.0,16,2.66,-0.2,0.2,1,2025-04-13,DF-100565,500565,EMP_00565,DE93003955
566,Customer Success,L3 - Senior,Hamburg,2020-08-04,65,3,69711.0,85014.0,100316.0,82746.0,69711.0,15,4.33,0.45,-0.05,0,,DF-100566,500566,EMP_00566,DE93003962
567,Data & Analytics,L3 - Senior,Lisbon,2023-07-04,30,3,67970.0,82890.0,97810.0,80246.0,81045.0,17,2.7,-0.15,-0.05,1,2025-08-24,DF-100567,500567,EMP_00567,DE93003969
568,Customer Success,L2 - Mid,Remote-DE,2019-04-06,81,4,49167.0,59959.0,70752.0,53115.0,59579.0,20,1.18,0.45,0.05,0,,DF-100568,500568,EMP_00568,DE93003976
569,People/HR,L1 - Junior,Lisbon,2023-11-03,26,4,30283.0,36931.0,43579.0,38899.0,37708.0,10,6.01,-0.2,0.2,1,2025-11-14,DF-100569,500569,EMP_00569,DE93003983
